Date,Account,Category,Tags,Expense amount,Income amount,Currency,In main currency,Main currency,Description
11/01/20,Cash,vegetable,,225.00,0,INR,225.00,INR,
11/01/20,Cash,Hotel Food,,155.00,0,INR,155.00,INR,
12/01/20,Cash,Naveen Mobiles,,809.00,0,INR,809.00,INR,
12/01/20,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
12/01/20,Cash,healthy food,,484.00,0,INR,484.00,INR,
12/01/20,Cash,provision,,70.00,0,INR,70.00,INR,
12/01/20,Cash,provision,,520.00,0,INR,520.00,INR,
12/01/20,Cash,lux food,,60.00,0,INR,60.00,INR,
13/01/20,Cash,provision,,123.00,0,INR,123.00,INR,
13/01/20,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
13/01/20,Cash,Hotel Food,,73.00,0,INR,73.00,INR,
13/01/20,Cash,travel,,17.00,0,INR,17.00,INR,
13/01/20,Cash,Home & Utilities,,550.00,0,INR,550.00,INR,
14/01/20,Cash,Entertainment,,272.00,0,INR,272.00,INR,
14/01/20,Cash,Hotel Food,,130.00,0,INR,130.00,INR,
14/01/20,Cash,vegetable,,78.00,0,INR,78.00,INR,
14/01/20,Cash,provision,,333.00,0,INR,333.00,INR,
15/01/20,Cash,provision,,70.00,0,INR,70.00,INR,
15/01/20,Cash,vegetable,,70.00,0,INR,70.00,INR,
16/01/20,Cash,provision,,100.00,0,INR,100.00,INR,
16/01/20,Cash,provision,,130.00,0,INR,130.00,INR,
17/01/20,Cash,lux food,,242.00,0,INR,242.00,INR,
17/01/20,Cash,vegetable,,183.00,0,INR,183.00,INR,
18/01/20,Cash,Entertainment,,"1,000.00",0,INR,"1,000.00",INR,
18/01/20,Cash,travel,,599.00,0,INR,599.00,INR,
18/01/20,Cash,milk,,"1,050.00",0,INR,"1,050.00",INR,
18/01/20,Cash,lux food,,250.00,0,INR,250.00,INR,
18/01/20,Cash,Hotel Food,,300.00,0,INR,300.00,INR,
18/01/20,Cash,San Cosmetic,,"1,999.00",0,INR,"1,999.00",INR,
18/01/20,Cash,provision,,70.00,0,INR,70.00,INR,
18/01/20,Cash,lux food,,60.00,0,INR,60.00,INR,
18/01/20,Cash,baby cosmetic,,"2,538.00",0,INR,"2,538.00",INR,
18/01/20,Cash,lux food,,870.00,0,INR,870.00,INR,
18/01/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
19/01/20,Cash,Home & Utilities,,60.00,0,INR,60.00,INR,
19/01/20,Cash,vegetable,,10.00,0,INR,10.00,INR,
19/01/20,Cash,travel,,280.00,0,INR,280.00,INR,
19/01/20,Cash,toys,,50.00,0,INR,50.00,INR,
19/01/20,Cash,festival,,560.00,0,INR,560.00,INR,
19/01/20,Cash,lux food,,540.00,0,INR,540.00,INR,
19/01/20,Cash,travel,,60.00,0,INR,60.00,INR,
19/01/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
20/01/20,Cash,provision,,393.00,0,INR,393.00,INR,
20/01/20,Cash,MDU EB,,799.00,0,INR,799.00,INR,
20/01/20,Cash,Bike,,200.00,0,INR,200.00,INR,
21/01/20,Cash,provision,,260.00,0,INR,260.00,INR,
21/01/20,Cash,vegetable,,283.00,0,INR,283.00,INR,
21/01/20,Cash,milk,,82.00,0,INR,82.00,INR,
21/01/20,Cash,Home & Utilities,,50.00,0,INR,50.00,INR,
21/01/20,Cash,healthy food,,234.00,0,INR,234.00,INR,
21/01/20,Cash,provision,,80.00,0,INR,80.00,INR,
21/01/20,Cash,Home & Utilities,,150.00,0,INR,150.00,INR,
21/01/20,Cash,lux food,,90.00,0,INR,90.00,INR,
21/01/20,Cash,provision,,80.00,0,INR,80.00,INR,
22/01/20,Cash,healthy food,,267.00,0,INR,267.00,INR,
22/01/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
22/01/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
22/01/20,Cash,milk,,61.00,0,INR,61.00,INR,
23/01/20,Cash,medical,,475.00,0,INR,475.00,INR,
23/01/20,Cash,Hotel Food,,80.00,0,INR,80.00,INR,
24/01/20,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
25/01/20,Cash,vegetable,,88.00,0,INR,88.00,INR,
25/01/20,Cash,Home & Utilities,,40.00,0,INR,40.00,INR,
25/01/20,Cash,Hotel Food,,215.00,0,INR,215.00,INR,
25/01/20,Cash,travel,,80.00,0,INR,80.00,INR,
25/01/20,Cash,travel,,206.00,0,INR,206.00,INR,
25/01/20,Cash,San Cosmetic,,310.00,0,INR,310.00,INR,
25/01/20,Cash,Home & Utilities,,180.00,0,INR,180.00,INR,
25/01/20,Cash,mdu house money,,"1,000.00",0,INR,"1,000.00",INR,
26/01/20,Cash,medical,,33.00,0,INR,33.00,INR,
26/01/20,Cash,Hotel Food,,7.00,0,INR,7.00,INR,
26/01/20,Cash,Home & Utilities,,164.00,0,INR,164.00,INR,
26/01/20,Cash,healthy food,,583.00,0,INR,583.00,INR,
26/01/20,Cash,Hotel Food,,42.00,0,INR,42.00,INR,
27/01/20,Cash,lic prem,,662.00,0,INR,662.00,INR,
27/01/20,Cash,provision,,48.00,0,INR,48.00,INR,
27/01/20,Cash,healthy food,,65.00,0,INR,65.00,INR,
27/01/20,Cash,provision,,470.00,0,INR,470.00,INR,
27/01/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
28/01/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
28/01/20,Cash,vegetable,,138.00,0,INR,138.00,INR,
28/01/20,Cash,Hotel Food,,108.00,0,INR,108.00,INR,
28/01/20,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
29/01/20,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
29/01/20,Cash,San Mobile,,219.00,0,INR,219.00,INR,
30/01/20,Cash,medical,,516.00,0,INR,516.00,INR,
30/01/20,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
30/01/20,Cash,vegetable,,98.00,0,INR,98.00,INR,
30/01/20,Cash,provision,,90.00,0,INR,90.00,INR,
30/01/20,Cash,lux food,,660.00,0,INR,660.00,INR,
30/01/20,Cash,Hotel Food,,85.00,0,INR,85.00,INR,
31/01/20,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
31/01/20,Cash,Hotel Food,,20.00,0,INR,20.00,INR,
31/01/20,Cash,Non-Food Prov,,542.00,0,INR,542.00,INR,
01/02/20,Cash,medical,,"8,400.00",0,INR,"8,400.00",INR,
01/02/20,Cash,vegetable,,198.00,0,INR,198.00,INR,
01/02/20,Cash,Home & Utilities,,"1,050.00",0,INR,"1,050.00",INR,
01/02/20,Cash,provision,,640.00,0,INR,640.00,INR,
01/02/20,Cash,Bike,,240.00,0,INR,240.00,INR,
02/02/20,Cash,lux food,,482.00,0,INR,482.00,INR,
02/02/20,Cash,Non-Food Prov,,"1,230.00",0,INR,"1,230.00",INR,
03/02/20,Cash,Hotel Food,,130.00,0,INR,130.00,INR,
03/02/20,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
03/02/20,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
03/02/20,Cash,Hotel Food,,165.00,0,INR,165.00,INR,
04/02/20,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
04/02/20,Cash,mdu house money,,"3,000.00",0,INR,"3,000.00",INR,
04/02/20,Cash,vegetable,,178.00,0,INR,178.00,INR,
04/02/20,Cash,healthy food,,59.00,0,INR,59.00,INR,
04/02/20,Cash,medical,,257.00,0,INR,257.00,INR,
04/02/20,Cash,milk,,"1,050.00",0,INR,"1,050.00",INR,
04/02/20,Cash,Hotel Food,,58.00,0,INR,58.00,INR,
05/02/20,Cash,travel,,"3,043.00",0,INR,"3,043.00",INR,
06/02/20,Cash,Hotel Food,,110.00,0,INR,110.00,INR,
06/02/20,Cash,vegetable,,100.00,0,INR,100.00,INR,
06/02/20,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
06/02/20,Cash,Hotel Food,,25.00,0,INR,25.00,INR,
07/02/20,Cash,Naveen Mobiles,,139.00,0,INR,139.00,INR,
07/02/20,Cash,lux food,,50.00,0,INR,50.00,INR,
07/02/20,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
07/02/20,Cash,travel,,140.00,0,INR,140.00,INR,
07/02/20,Cash,provision,,20.00,0,INR,20.00,INR,
07/02/20,Cash,travel,,250.00,0,INR,250.00,INR,
07/02/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
09/02/20,Cash,lux food,,100.00,0,INR,100.00,INR,
09/02/20,Cash,Entertainment,,730.00,0,INR,730.00,INR,
10/02/20,Cash,Hotel Food,,121.00,0,INR,121.00,INR,
10/02/20,Cash,travel,,200.00,0,INR,200.00,INR,
10/02/20,Cash,vegetable,,142.00,0,INR,142.00,INR,
10/02/20,Cash,Hotel Food,,85.00,0,INR,85.00,INR,
10/02/20,Cash,baby cosmetic,,120.00,0,INR,120.00,INR,
10/02/20,Cash,travel,,331.00,0,INR,331.00,INR,
11/02/20,Cash,vegetable,,211.00,0,INR,211.00,INR,
11/02/20,Cash,provision,,100.00,0,INR,100.00,INR,
11/02/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
11/02/20,Cash,Hotel Food,,57.00,0,INR,57.00,INR,
12/02/20,Cash,provision,,"1,209.00",0,INR,"1,209.00",INR,
12/02/20,Cash,vegetable,,30.00,0,INR,30.00,INR,
12/02/20,Cash,provision,,40.00,0,INR,40.00,INR,
13/02/20,Cash,lux food,,104.00,0,INR,104.00,INR,
13/02/20,Cash,vegetable,,43.00,0,INR,43.00,INR,
13/02/20,Cash,mdu house money,,500.00,0,INR,500.00,INR,
13/02/20,Cash,lux food,,607.00,0,INR,607.00,INR,
14/02/20,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
14/02/20,Cash,vegetable,,43.00,0,INR,43.00,INR,
14/02/20,Cash,provision,,40.00,0,INR,40.00,INR,
14/02/20,Cash,Naveen Mobiles,,808.00,0,INR,808.00,INR,
14/02/20,Cash,provision,,504.00,0,INR,504.00,INR,
14/02/20,Cash,lux food,,"1,345.00",0,INR,"1,345.00",INR,
14/02/20,Cash,travel,,200.00,0,INR,200.00,INR,
15/02/20,Cash,healthy food,,764.00,0,INR,764.00,INR,
15/02/20,Cash,travel,,40.00,0,INR,40.00,INR,
16/02/20,Cash,Hotel Food,,200.00,0,INR,200.00,INR,
16/02/20,Cash,travel,,581.00,0,INR,581.00,INR,
16/02/20,Cash,Hotel Food,,100.00,0,INR,100.00,INR,
17/02/20,Cash,mdu house money,,"1,500.00",0,INR,"1,500.00",INR,
17/02/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
17/02/20,Cash,Hotel Food,,84.00,0,INR,84.00,INR,
18/02/20,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
19/02/20,Cash,MDU EB,,"1,113.00",0,INR,"1,113.00",INR,
19/02/20,Cash,healthy food,,180.00,0,INR,180.00,INR,
20/02/20,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
20/02/20,Cash,vegetable,,73.00,0,INR,73.00,INR,
20/02/20,Cash,Hotel Food,,90.00,0,INR,90.00,INR,
20/02/20,Cash,provision,,145.00,0,INR,145.00,INR,
21/02/20,Cash,Hotel Food,,80.00,0,INR,80.00,INR,
21/02/20,Cash,healthy food,,114.00,0,INR,114.00,INR,
21/02/20,Cash,Home & Utilities,,200.00,0,INR,200.00,INR,
22/02/20,Cash,healthy food,,826.00,0,INR,826.00,INR,
22/02/20,Cash,travel,,230.00,0,INR,230.00,INR,
22/02/20,Cash,travel,,60.00,0,INR,60.00,INR,
22/02/20,Cash,healthy food,,385.00,0,INR,385.00,INR,
22/02/20,Cash,toys,,578.00,0,INR,578.00,INR,
22/02/20,Cash,travel,,200.00,0,INR,200.00,INR,
22/02/20,Cash,lux food,,250.00,0,INR,250.00,INR,
22/02/20,Cash,travel,,200.00,0,INR,200.00,INR,
22/02/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
22/02/20,Cash,Home & Utilities,,"1,260.00",0,INR,"1,260.00",INR,
22/02/20,Cash,San Cosmetic,,850.00,0,INR,850.00,INR,
22/02/20,Cash,provision,,161.00,0,INR,161.00,INR,
22/02/20,Cash,provision,,216.00,0,INR,216.00,INR,
22/02/20,Cash,Home & Utilities,,100.00,0,INR,100.00,INR,
22/02/20,Cash,Hotel Food,,30.00,0,INR,30.00,INR,
22/02/20,Cash,San Cosmetic,,798.00,0,INR,798.00,INR,
22/02/20,Cash,lux food,,540.00,0,INR,540.00,INR,
23/02/20,Cash,provision,,466.00,0,INR,466.00,INR,
23/02/20,Cash,provision,,130.00,0,INR,130.00,INR,
23/02/20,Cash,Bike,,160.00,0,INR,160.00,INR,
23/02/20,Cash,Non-Food Prov,,400.00,0,INR,400.00,INR,
23/02/20,Cash,healthy food,,161.00,0,INR,161.00,INR,
23/02/20,Cash,healthy food,,47.00,0,INR,47.00,INR,
23/02/20,Cash,water,,70.00,0,INR,70.00,INR,
24/02/20,Cash,travel,,25.00,0,INR,25.00,INR,
24/02/20,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
24/02/20,Cash,Hotel Food,,67.00,0,INR,67.00,INR,
24/02/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
25/02/20,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
25/02/20,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
25/02/20,Cash,Hotel Food,,60.00,0,INR,60.00,INR,
25/02/20,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
25/02/20,Cash,vegetable,,82.00,0,INR,82.00,INR,
26/02/20,Cash,Hotel Food,,57.00,0,INR,57.00,INR,
26/02/20,Cash,medical,,"1,382.00",0,INR,"1,382.00",INR,
26/02/20,Cash,provision,,91.00,0,INR,91.00,INR,
26/02/20,Cash,mdu house money,,500.00,0,INR,500.00,INR,
26/02/20,Cash,Hotel Food,,55.00,0,INR,55.00,INR,
27/02/20,Cash,lux food,,247.00,0,INR,247.00,INR,
27/02/20,Cash,vegetable,,228.00,0,INR,228.00,INR,
27/02/20,Cash,Hotel Food,,10.00,0,INR,10.00,INR,
29/02/20,Cash,Hotel Food,,70.00,0,INR,70.00,INR,
29/02/20,Cash,Hotel Food,,109.00,0,INR,109.00,INR,
01/03/20,Cash,medical,,72.00,0,INR,72.00,INR,
01/03/20,Cash,vegetable,,53.00,0,INR,53.00,INR,
01/03/20,Cash,Hotel Food,,8.00,0,INR,8.00,INR,
01/03/20,Cash,provision,,416.00,0,INR,416.00,INR,
01/03/20,Cash,baby cosmetic,,"1,271.00",0,INR,"1,271.00",INR,
01/03/20,Cash,San Cosmetic,,"1,000.00",0,INR,"1,000.00",INR,
01/03/20,Cash,San Cosmetic,,517.00,0,INR,517.00,INR,
01/03/20,Cash,lux food,,651.00,0,INR,651.00,INR,
01/03/20,Cash,San Cosmetic,,"1,157.00",0,INR,"1,157.00",INR,
01/03/20,Cash,San Cosmetic,,"3,106.00",0,INR,"3,106.00",INR,
01/03/20,Cash,Hotel Food,,190.00,0,INR,190.00,INR,
01/03/20,Cash,medical,,"8,400.00",0,INR,"8,400.00",INR,
01/03/20,Cash,oil,,785.00,0,INR,785.00,INR,
01/03/20,Cash,naveen cosmetic,,150.00,0,INR,150.00,INR,
01/03/20,Cash,Bike,,150.00,0,INR,150.00,INR,
02/03/20,Cash,vegetable,,25.00,0,INR,25.00,INR,
02/03/20,Cash,Hotel Food,,50.00,0,INR,50.00,INR,
02/03/20,Cash,provision,,199.00,0,INR,199.00,INR,
03/03/20,Cash,vegetable,,201.00,0,INR,201.00,INR,
03/03/20,Cash,Hotel Food,,75.00,0,INR,75.00,INR,
04/03/20,Cash,lux food,,475.00,0,INR,475.00,INR,
04/03/20,Cash,fumction,,868.00,0,INR,868.00,INR,
04/03/20,Cash,vegetable,,128.00,0,INR,128.00,INR,
05/03/20,Cash,provision,,"1,072.00",0,INR,"1,072.00",INR,
05/03/20,Cash,Hotel Food,,170.00,0,INR,170.00,INR,
06/03/20,Cash,Hotel Food,,147.00,0,INR,147.00,INR,
06/03/20,Cash,vegetable,,77.00,0,INR,77.00,INR,
06/03/20,Cash,medical,,143.00,0,INR,143.00,INR,
07/03/20,Cash,Hotel Food,,135.00,0,INR,135.00,INR,
07/03/20,Cash,travel,,25.00,0,INR,25.00,INR,
08/03/20,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
08/03/20,Cash,Bike,,384.00,0,INR,384.00,INR,
08/03/20,Cash,mdu house money,,"1,000.00",0,INR,"1,000.00",INR,
08/03/20,Cash,Hotel Food,,95.00,0,INR,95.00,INR,
08/03/20,Cash,lux food,,500.00,0,INR,500.00,INR,
08/03/20,Cash,mdu house money,,"2,700.00",0,INR,"2,700.00",INR,
08/03/20,Cash,Hotel Food,,153.00,0,INR,153.00,INR,
08/03/20,Cash,lux food,,88.00,0,INR,88.00,INR,
08/03/20,Cash,Entertainment,,300.00,0,INR,300.00,INR,
08/03/20,Cash,travel,,300.00,0,INR,300.00,INR,
09/03/20,Cash,vegetable,,138.50,0,INR,138.50,INR,
09/03/20,Cash,Entertainment,,50.00,0,INR,50.00,INR,
09/03/20,Cash,medical,,7.00,0,INR,7.00,INR,
09/03/20,Cash,lux food,,230.00,0,INR,230.00,INR,
09/03/20,Cash,San Cosmetic,,574.00,0,INR,574.00,INR,
10/03/20,Cash,Hotel Food,,119.00,0,INR,119.00,INR,
10/03/20,Cash,lux food,,79.00,0,INR,79.00,INR,
10/03/20,Cash,San Cosmetic,,734.00,0,INR,734.00,INR,
11/03/20,Cash,provision,,70.00,0,INR,70.00,INR,
11/03/20,Cash,Hotel Food,,85.00,0,INR,85.00,INR,
12/03/20,Cash,healthy food,,155.00,0,INR,155.00,INR,
12/03/20,Cash,provision,,55.00,0,INR,55.00,INR,
12/03/20,Cash,lux food,,263.00,0,INR,263.00,INR,
14/03/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
14/03/20,Cash,milk,,"1,050.00",0,INR,"1,050.00",INR,
14/03/20,Cash,Hotel Food,,40.00,0,INR,40.00,INR,
14/03/20,Cash,Non-Food Prov,,218.00,0,INR,218.00,INR,
14/03/20,Cash,lux food,,263.00,0,INR,263.00,INR,
15/03/20,Cash,naveen cosmetic,,200.00,0,INR,200.00,INR,
15/03/20,Cash,San Cosmetic,,"2,649.00",0,INR,"2,649.00",INR,
15/03/20,Cash,Naveen Mobiles,,808.00,0,INR,808.00,INR,
15/03/20,Cash,lux food,,555.00,0,INR,555.00,INR,
15/03/20,Cash,medical,,73.00,0,INR,73.00,INR,
15/03/20,Cash,Non-Food Prov,,27.00,0,INR,27.00,INR,
15/03/20,Cash,lux food,,28.00,0,INR,28.00,INR,
15/03/20,Cash,San Cosmetic,,186.00,0,INR,186.00,INR,
15/03/20,Cash,lux food,,85.00,0,INR,85.00,INR,
15/03/20,Cash,naveen cosmetic,,260.00,0,INR,260.00,INR,
15/03/20,Cash,lux food,,75.00,0,INR,75.00,INR,
15/03/20,Cash,medical,,93.00,0,INR,93.00,INR,
15/03/20,Cash,lux food,,13.00,0,INR,13.00,INR,
15/03/20,Cash,lux food,,50.00,0,INR,50.00,INR,
15/03/20,Cash,baby cosmetic,,599.00,0,INR,599.00,INR,
15/03/20,Cash,provision,,215.00,0,INR,215.00,INR,
17/03/20,Cash,Hotel Food,,85.00,0,INR,85.00,INR,
17/03/20,Cash,vegetable,,126.00,0,INR,126.00,INR,
18/03/20,Cash,provision,,120.00,0,INR,120.00,INR,
18/03/20,Cash,vegetable,,51.00,0,INR,51.00,INR,
19/03/20,Cash,vegetable,,140.00,0,INR,140.00,INR,
19/03/20,Cash,provision,,590.00,0,INR,590.00,INR,
19/03/20,Cash,Home & Utilities,,120.00,0,INR,120.00,INR,
20/03/20,Cash,travel,,80.00,0,INR,80.00,INR,
20/03/20,Cash,medical,,"5,000.00",0,INR,"5,000.00",INR,
20/03/20,Cash,vegetable,,69.00,0,INR,69.00,INR,
20/03/20,Cash,lux food,,177.00,0,INR,177.00,INR,
21/03/20,Cash,vegetable,,568.00,0,INR,568.00,INR,
21/03/20,Cash,Bike,,210.00,0,INR,210.00,INR,
21/03/20,Cash,festival,,860.00,0,INR,860.00,INR,
21/03/20,Cash,provision,,275.00,0,INR,275.00,INR,
21/03/20,Cash,MDU EB,,"1,060.00",0,INR,"1,060.00",INR,
21/03/20,Cash,Entertainment,,129.00,0,INR,129.00,INR,
22/03/20,Cash,Naveen Mobiles,,149.00,0,INR,149.00,INR,
23/03/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
24/03/20,Cash,vegetable,,142.00,0,INR,142.00,INR,
24/03/20,Cash,provision,,348.00,0,INR,348.00,INR,
24/03/20,Cash,medical,,194.00,0,INR,194.00,INR,
24/03/20,Cash,vegetable,,293.00,0,INR,293.00,INR,
25/03/20,Cash,vegetable,,113.00,0,INR,113.00,INR,
26/03/20,Cash,vegetable,,54.00,0,INR,54.00,INR,
26/03/20,Cash,milk,,40.00,0,INR,40.00,INR,
28/03/20,Cash,milk,,61.00,0,INR,61.00,INR,
28/03/20,Cash,baby cosmetic,,140.00,0,INR,140.00,INR,
28/03/20,Cash,vegetable,,143.00,0,INR,143.00,INR,
28/03/20,Cash,provision,,370.00,0,INR,370.00,INR,
28/03/20,Cash,vegetable,,55.00,0,INR,55.00,INR,
29/03/20,Cash,vegetable,,196.00,0,INR,196.00,INR,
29/03/20,Cash,milk,,44.00,0,INR,44.00,INR,
30/03/20,Cash,provision,,227.00,0,INR,227.00,INR,
30/03/20,Cash,healthy food,,264.00,0,INR,264.00,INR,
30/03/20,Cash,milk,,44.00,0,INR,44.00,INR,
31/03/20,Cash,provision,,288.00,0,INR,288.00,INR,
31/03/20,Cash,healthy food,,252.00,0,INR,252.00,INR,
31/03/20,Cash,milk,,40.00,0,INR,40.00,INR,
01/04/20,Cash,medical,,"2,800.00",0,INR,"2,800.00",INR,
01/04/20,Cash,water,,70.00,0,INR,70.00,INR,
01/04/20,Cash,milk,,600.00,0,INR,600.00,INR,
01/04/20,Cash,milk,,40.00,0,INR,40.00,INR,
01/04/20,Cash,vegetable,,101.00,0,INR,101.00,INR,
01/04/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
02/04/20,Cash,vegetable,,94.00,0,INR,94.00,INR,
03/04/20,Cash,Naveen Mobiles,,50.00,0,INR,50.00,INR,
03/04/20,Cash,vegetable,,142.00,0,INR,142.00,INR,
03/04/20,Cash,provision,,670.00,0,INR,670.00,INR,
04/04/20,Cash,healthy food,,30.00,0,INR,30.00,INR,
04/04/20,Cash,provision,,120.00,0,INR,120.00,INR,
05/04/20,Cash,provision,,150.00,0,INR,150.00,INR,
05/04/20,Cash,provision,,545.00,0,INR,545.00,INR,
05/04/20,Cash,provision,,150.00,0,INR,150.00,INR,
05/04/20,Cash,vegetable,,190.00,0,INR,190.00,INR,
05/04/20,Cash,healthy food,,689.00,0,INR,689.00,INR,
05/04/20,Cash,healthy food,,164.00,0,INR,164.00,INR,
06/04/20,Cash,provision,,164.00,0,INR,164.00,INR,
06/04/20,Cash,provision,,44.00,0,INR,44.00,INR,
07/04/20,Cash,vegetable,,131.00,0,INR,131.00,INR,
08/04/20,Cash,vegetable,,42.00,0,INR,42.00,INR,
08/04/20,Cash,mdu house money,,"2,000.00",0,INR,"2,000.00",INR,
08/04/20,Cash,medical,,155.00,0,INR,155.00,INR,
08/04/20,Cash,healthy food,,155.00,0,INR,155.00,INR,
08/04/20,Cash,water,,70.00,0,INR,70.00,INR,
09/04/20,Cash,vegetable,,42.00,0,INR,42.00,INR,
09/04/20,Cash,water,,70.00,0,INR,70.00,INR,
10/04/20,Cash,healthy food,,185.00,0,INR,185.00,INR,
10/04/20,Cash,milk,,6.00,0,INR,6.00,INR,
10/04/20,Cash,provision,,161.00,0,INR,161.00,INR,
10/04/20,Cash,water,,70.00,0,INR,70.00,INR,
11/04/20,Cash,vegetable,,20.00,0,INR,20.00,INR,
11/04/20,Cash,provision,,100.00,0,INR,100.00,INR,
11/04/20,Cash,provision,,576.00,0,INR,576.00,INR,
11/04/20,Cash,provision,,122.00,0,INR,122.00,INR,
11/04/20,Cash,provision,,200.00,0,INR,200.00,INR,
11/04/20,Cash,Hotel Food,,35.00,0,INR,35.00,INR,
11/04/20,Cash,vegetable,,55.00,0,INR,55.00,INR,
11/04/20,Cash,medical,,48.50,0,INR,48.50,INR,
11/04/20,Cash,medical,,700.00,0,INR,700.00,INR,
11/04/20,Cash,medical,,106.00,0,INR,106.00,INR,
11/04/20,Cash,Naveen Mobiles,,780.00,0,INR,780.00,INR,
11/04/20,Cash,healthy food,,70.00,0,INR,70.00,INR,
11/04/20,Cash,healthy food,,48.00,0,INR,48.00,INR,
12/04/20,Cash,provision,,122.00,0,INR,122.00,INR,
12/04/20,Cash,healthy food,,830.00,0,INR,830.00,INR,
12/04/20,Cash,provision,,110.00,0,INR,110.00,INR,
12/04/20,Cash,healthy food,,40.00,0,INR,40.00,INR,
13/04/20,Cash,Naveen Mobiles,,139.00,0,INR,139.00,INR,
13/04/20,Cash,milk,,23.00,0,INR,23.00,INR,
14/04/20,Cash,vegetable,,364.00,0,INR,364.00,INR,
14/04/20,Cash,milk,,46.00,0,INR,46.00,INR,
15/04/20,Cash,provision,,426.00,0,INR,426.00,INR,
16/04/20,Cash,vegetable,,75.00,0,INR,75.00,INR,
16/04/20,Cash,milk,,30.00,0,INR,30.00,INR,
17/04/20,Cash,lux food,,114.00,0,INR,114.00,INR,
17/04/20,Cash,medical,,161.00,0,INR,161.00,INR,
18/04/20,Cash,provision,,140.00,0,INR,140.00,INR,
18/04/20,Cash,vegetable,,239.00,0,INR,239.00,INR,
20/04/20,Cash,MDU EB,,962.00,0,INR,962.00,INR,
20/04/20,Cash,milk,,53.00,0,INR,53.00,INR,
20/04/20,Cash,lux food,,135.00,0,INR,135.00,INR,
20/04/20,Cash,provision,,169.00,0,INR,169.00,INR,
20/04/20,Cash,Home & Utilities,,330.00,0,INR,330.00,INR,
20/04/20,Cash,milk,,600.00,0,INR,600.00,INR,
21/04/20,Cash,Entertainment,,100.00,0,INR,100.00,INR,
21/04/20,Cash,vegetable,,40.00,0,INR,40.00,INR,
21/04/20,Cash,Entertainment,,139.00,0,INR,139.00,INR,
22/04/20,Cash,vegetable,,70.00,0,INR,70.00,INR,
22/04/20,Cash,water,,70.00,0,INR,70.00,INR,
22/04/20,Cash,vegetable,,255.00,0,INR,255.00,INR,
22/04/20,Cash,provision,,295.00,0,INR,295.00,INR,
22/04/20,Cash,provision,,55.00,0,INR,55.00,INR,
23/04/20,Cash,healthy food,,23.00,0,INR,23.00,INR,
23/04/20,Cash,provision,,50.00,0,INR,50.00,INR,
23/04/20,Cash,provision,,65.00,0,INR,65.00,INR,
23/04/20,Cash,healthy food,,107.00,0,INR,107.00,INR,
24/04/20,Cash,medical,,194.00,0,INR,194.00,INR,
24/04/20,Cash,lux food,,121.00,0,INR,121.00,INR,
24/04/20,Cash,Knowledge,,455.00,0,INR,455.00,INR,
25/04/20,Cash,provision,,380.00,0,INR,380.00,INR,
25/04/20,Cash,vegetable,,107.00,0,INR,107.00,INR,
25/04/20,Cash,mdu house money,,355.00,0,INR,355.00,INR,
26/04/20,Cash,vegetable,,80.00,0,INR,80.00,INR,
26/04/20,Cash,provision,,244.00,0,INR,244.00,INR,
26/04/20,Cash,vegetable,,76.00,0,INR,76.00,INR,
26/04/20,Cash,lux food,,175.00,0,INR,175.00,INR,
28/04/20,Cash,vegetable,,122.00,0,INR,122.00,INR,
30/04/20,Cash,provision,,985.00,0,INR,985.00,INR,
30/04/20,Cash,lux food,,200.00,0,INR,200.00,INR,
30/04/20,Cash,vegetable,,120.00,0,INR,120.00,INR,
